DOI,ACCENUMB,ORIGCTY,DECLATITUDE,DECLONGITUDE,Pred_Resistencia,Probabilidad_Resistencia
10.18730/JTM24,G23889,CRI,10.24,-85.73,0,0.0004728371
10.18730/JTMBD,G23890,CRI,10.24,-85.35,0,0.0006216167
10.18730/JTM13,G23888,CRI,10.01,-85.44,0,0.0006361791
10.18730/JTKT~,G23883,CRI,10.17,-85.46,0,0.0003826702
10.18730/JTKPX,G23881,CRI,10.0,-85.3,0,0.0007079351
10.18730/JTKGQ,G23876,CRI,10.07,-85.52,0,0.00035569404
10.18730/JW9HD,G23489,CRI,9.87,-84.12,0,0.19215699
10.18730/JW9C8,G23416,CRI,9.82,-84.12,0,0.124715544
10.18730/K0VFN,G2189,CRI,10.54,-85.25,0,0.00040105148
10.18730/K3YVK,G20559,CRI,9.93,-84.08,0,0.034414582
10.18730/JMDQN,G18969,CRI,9.87,-83.83,1,0.94609576
10.18730/JMDNK,G18966,CRI,9.49,-83.49,1,0.98834014
10.18730/K0G2T,G1825,CRI,9.82,-83.55,0,0.014566485
10.18730/JH672,G17726,CRI,9.83,-83.87,1,0.80728793
10.18730/K0E85,G1756,CRI,9.48,-83.81,1,0.85454905
10.18730/K0EDA,G1744,CRI,10.15,-85.37,0,0.0005701554
10.18730/JND6X,G13125,CRI,9.38,-83.7,0,0.00958514
10.18730/JH650,G13051,CRI,9.93,-83.77,1,0.9780261
10.18730/K4QJ~,G52142,CRI,10.86,-85.5,0,0.00046017318
10.18730/K4QDW,G52137,CRI,10.72,-85.24,0,0.0023999515
10.18730/K54ZJ,G52603,CRI,9.53,-82.93,0,0.0096743135
10.18730/K56K~,G52601,CRI,9.57,-83.31,0,0.047761824
10.18730/K52TQ,G52501,CRI,9.88,-83.9,1,0.86694837
10.18730/K51VX,G52494,CRI,9.99,-83.65,0,0.012737535
10.18730/K52WS,G52504,CRI,9.94,-83.91,1,0.9909924
10.18730/K52HE,G52490,CRI,9.65,-83.97,1,0.6680121
10.18730/K52RN,G52499,CRI,9.88,-83.81,1,0.96355116
10.18730/K550K,G52604,CRI,9.54,-83.0,0,0.009953621
10.18730/K557T,G52614,CRI,10.19,-84.4,1,0.91701025
10.18730/K4QQ1,G52147,CRI,10.67,-85.2,0,0.0013747266
10.18730/K4RBN,G52170,CRI,8.94,-83.2,0,0.0049301335
10.18730/K4SNT,G52213,CRI,9.62,-84.04,0,0.10671171
10.18730/K4SAF,G52202,CRI,10.08,-84.44,0,0.022063479
10.18730/K4SJQ,G52210,CRI,10.65,-85.45,0,0.00038857863
10.18730/K4SBG,G52203,CRI,10.26,-85.6,0,0.00054378214
10.18730/K4S49,G52195,CRI,9.08,-83.44,0,0.0055335006
10.18730/K4RX2,G52188,CRI,10.9,-85.02,0,0.0132083325
10.18730/K4V4U,G52253,CRI,9.7,-84.1,1,0.67085105
10.18730/K4E8Z,G51854,CRI,9.8,-84.1,0,0.03887954
10.18730/JHCRT,G9541,PER,-9.3,-77.62,0,0.00045267193
10.18730/JZWS1,G950,PER,-12.08,-76.94,0,0.011419373
10.18730/K320N,G9215,PER,-11.17,-76.0,1,0.87539405
10.18730/K2HD8,G8213,PER,-14.3,-73.25,0,0.00047186163
10.18730/K2HC7,G8209,PER,-9.37,-77.6,0,0.00044867364
10.18730/K2F27,G7974,PER,-12.88,-72.72,0,0.0025172746
10.18730/K2E6G,G7895,PER,-12.82,-72.72,0,0.020049464
10.18730/K2975,G7443,PER,-13.55,-72.71,0,0.0005863542
10.18730/K28WZ,G7425,PER,-5.24,-79.47,0,0.008016778
10.18730/K28QT,G7387,PER,-16.28,-72.47,0,0.00801729
10.18730/K28FJ,G7373,PER,-13.12,-74.22,0,9.6336014e-05
10.18730/JFBA4,G7328,PER,-13.27,-72.18,0,0.00026433007
10.18730/JFB82,G7326,PER,-13.4,-72.06,0,0.031201104
10.18730/PE9VR,G7322,PER,-13.31,-72.13,0,0.00024649946
10.18730/PNXYW,G7321,PER,-13.27,-72.27,0,0.0005671032
10.18730/JFFCQ,G7249,PER,-13.59,-72.92,0,0.0816156
10.18730/JFFKY,G7244,PER,-9.92,-76.25,0,0.00043983455
10.18730/S1P8H,G7225A,PER,-13.67,-72.88,0,0.00060581637
10.18730/JFHHJ,G7169,PER,-8.35,-74.54,0,0.0031546315
10.18730/S1P3C,G5735C,PER,-13.34,-75.15,0,0.05210058
10.18730/K410E,G51427,PER,-7.67,-78.08,0,0.00073405186
10.18730/K3XB8,G51359,PER,-6.56,-77.81,0,0.0008395659
10.18730/K3XA7,G51358,PER,-7.62,-78.07,0,0.00093192095
10.18730/K3X52,G51346,PER,-6.27,-78.52,0,0.0002132819
10.18730/S5W49,G51262D,PER,-5.82,-77.97,0,0.25411156
10.18730/PE5R4,G51261,PER,-6.55,-79.87,0,0.0019421598
10.18730/S2YF9,G51259A,PER,-7.64,-78.08,0,0.000757946
10.18730/PE5M0,G51256,PER,-5.97,-77.65,1,0.9493134
10.18730/S6KGH,G51253C,PER,-6.59,-77.81,0,0.00036434043
10.18730/S4E0D,G51250A,PER,-5.93,-77.92,0,0.028389363
10.18730/PE5H$,G51248,PER,-5.99,-77.99,0,0.013449345
10.18730/PE5G~,G51247,PER,-5.95,-77.92,0,0.09320663
10.18730/JXT0A,G51246,PER,-6.17,-77.92,0,0.0012355979
10.18730/PE5F*,G51244,PER,-6.48,-77.7,0,0.006594693
10.18730/S4DV8,G51238A,PER,-6.71,-77.8,0,0.00062692305
10.18730/JXSDW,G51231,PER,-6.85,-78.02,0,0.0016101765
10.18730/JXSM=,G51228,PER,-6.9,-78.14,0,0.0013578222
10.18730/S1F8F,G51227B,PER,-6.84,-78.22,0,0.0046250024
10.18730/JXS8Q,G51224,PER,-7.33,-78.16,0,0.0010672677
10.18730/JXSAS,G51219,PER,-7.6,-78.1,0,0.0006945983
10.18730/JXSFY,G51222,PER,-7.39,-78.16,0,0.003252694
10.18730/S1F4B,G51204A,PER,-6.61,-78.12,0,0.0017864037
10.18730/JXRYD,G51199,PER,-6.9,-78.16,0,0.001913539
10.18730/JXRR7,G51194,PER,-7.63,-78.03,0,0.0023968357
10.18730/PHD2H,G51193,PER,-7.8,-78.08,0,0.0022275692
10.18730/JXRQ6,G51192,PER,-8.15,-78.17,0,0.00091850816
10.18730/JXRN4,G51190,PER,-7.85,-78.52,0,0.0005696464
10.18730/JXRM3,G51188,PER,-7.8,-78.42,0,0.00016347732
10.18730/PHD3J,G51185,PER,-7.69,-78.04,0,0.00469845
10.18730/JXRD~,G51187,PER,-7.75,-79.07,0,0.0020967945
10.18730/PE4Q8,G51183,PER,-6.45,-78.64,0,0.0020652204
10.18730/JXQF3,G51184,PER,-5.4,-79.4,0,0.0012058974
10.18730/JWJ7*,G51063,PER,-6.45,-78.66,0,0.0009571047
10.18730/PHGCC,G50984,PER,-8.16,-78.19,0,0.020365713
10.18730/JXTZ4,G50970,PER,-9.49,-76.77,0,0.010859572
10.18730/JXV16,G50971,PER,-9.42,-76.77,0,0.010746471
10.18730/JXV05,G50969,PER,-9.52,-76.77,0,0.026632177
10.18730/JXTY3,G50967,PER,-10.2,-76.32,0,0.1274453
10.18730/PHGFF,G50968,PER,-10.49,-76.53,0,0.022611259
10.18730/JXTR$,G50966,PER,-9.86,-76.08,0,0.00095458294
10.18730/PHGGG,G50964,PER,-9.74,-76.12,0,0.013158296
10.18730/JXTCP,G50963,PER,-9.78,-76.0,0,0.0053035724
10.18730/S2YGA,G50961E,PER,-6.64,-78.94,0,0.005599324
10.18730/JXRK2,G50952,PER,-7.75,-78.4,0,0.00034504622
10.18730/PHGVV,G50934,PER,-13.76,-71.96,0,0.0012097493
10.18730/S4ZZ~,G50924C,PER,-6.56,-78.79,0,0.0012147792
10.18730/JWH6U,G50915,PER,-6.75,-78.58,0,0.016414376
10.18730/JWH3~,G50914,PER,-6.59,-78.83,0,0.005207772
10.18730/PHJ9U,G50787,PER,-8.07,-79.03,0,0.00246594
10.18730/JXQ8~,G50775,PER,-5.36,-79.4,0,0.0015925128
10.18730/S1D0H,G50766D,PER,-13.54,-73.5,0,0.00020639275
10.18730/PFXMG,G50768,PER,-13.67,-73.46,0,0.00067472016
10.18730/JX1RB,G50767,PER,-13.48,-73.56,0,0.0007910467
10.18730/JWMT4,G50764,PER,-6.64,-78.53,0,0.002356199
10.18730/JWKS8,G50755,PER,-7.02,-78.86,0,0.005382206
10.18730/JVAWZ,G50738,PER,-7.58,-78.12,0,0.00046207078
10.18730/S6D2~,G50735B,PER,-13.47,-72.44,0,0.00067732367
10.18730/PFXD9,G50736,PER,-13.53,-72.0,0,0.002915115
10.18730/PHJG6,G50684,PER,-8.0,-78.32,1,0.93362767
10.18730/PHJH7,G50683,PER,-8.25,-78.42,0,0.0025426657
10.18730/PFX2=,G50629,PER,-5.34,-79.4,0,0.014300938
10.18730/JXQ3W,G50618,PER,-5.32,-79.4,0,0.010184803
10.18730/JXPZR,G50617,PER,-5.25,-79.44,0,0.0011071897
10.18730/JXFH8,G50616,PER,-13.86,-71.81,0,0.00034076185
10.18730/JWMBT,G50590,PER,-6.59,-78.63,0,0.0008118555
10.18730/JWK2P,G50584,PER,-6.58,-78.9,0,0.0009988415
10.18730/JWKE$,G50586,PER,-7.14,-78.8,0,0.0006785351
10.18730/JWJXH,G50583,PER,-6.56,-78.81,0,0.003389242
10.18730/PHKH2,G50481,PER,-8.17,-78.15,0,0.0006708471
10.18730/PHKN6,G50476,PER,-8.18,-78.17,0,0.00037793472
10.18730/PHKM5,G50477,PER,-8.12,-78.18,0,0.009074766
10.18730/S4CN7,G50474C,PER,-13.5,-71.79,0,0.0062863175
10.18730/PFVHQ,G50441,PER,-13.62,-72.91,0,0.0015585917
10.18730/PFVEM,G50432,PER,-7.6,-78.08,0,0.0011372658
10.18730/S47KY,G50431A,PER,-6.72,-78.56,0,0.0020601891
10.18730/JV6M6,G50430,PER,-6.58,-78.65,0,0.0009893893
10.18730/JV4NH,G50425,PER,-6.31,-78.69,0,0.0008505263
10.18730/JV462,G50426,PER,-7.6,-78.13,0,0.000723103
10.18730/JV378,G50422,PER,-6.12,-77.84,0,0.00196355
10.18730/JV3QR,G50423,PER,-6.47,-78.86,0,0.00090451183
10.18730/JV3KM,G50424,PER,-6.36,-78.74,0,0.0012285284
10.18730/S476H,G50420E,PER,-6.95,-78.78,0,0.007078184
10.18730/JV323,G50421,PER,-6.54,-78.69,0,0.0012884359
10.18730/JV0DX,G50418,PER,-7.32,-78.52,0,0.00028170648
10.18730/S5MWU,G50071A,PER,-13.52,-72.54,0,0.0006185719
10.18730/JTF6~,G50070,PER,-13.32,-71.61,0,0.0052266866
10.18730/JTF2X,G50066,PER,-13.77,-71.85,0,0.00035123696
10.18730/JTF5*,G50061,PER,-13.67,-71.92,0,0.0036047897
10.18730/PG53~,G50038,PER,-6.25,-78.52,0,0.0005387145
10.18730/JWHB4,G50020,PER,-6.68,-78.51,0,0.00071272574
10.18730/PE8WY,G4759,PER,-6.62,-78.95,0,0.0036034593
10.18730/JH25M,G4761,PER,-7.15,-78.48,0,0.0018677037
10.18730/JH2FY,G4754,PER,-6.23,-77.86,0,0.0018212707
10.18730/JH2H*,G4756,PER,-6.33,-77.42,0,0.022435583
10.18730/JH2CV,G4750,PER,-12.94,-74.26,0,0.00032680228
10.18730/K3H3Q,G4735,PER,-5.2,-80.63,0,0.0074625257
10.18730/JH3BN,G4722,PER,-7.19,-76.75,0,0.0032741542
10.18730/JH2Z9,G4725,PER,-6.47,-76.54,0,0.007220667
10.18730/JV09S,G3947,PER,-9.3,-76.01,0,0.001513865
10.18730/K1ATZ,G2721,PER,-14.29,-69.44,1,0.93839484
10.18730/K1ASY,G2720,PER,-16.5,-70.67,0,0.0029505081
10.18730/K19V0,G2688,PER,-9.28,-76.01,0,0.0040404485
10.18730/JVDC0,G24998,PER,-6.91,-78.25,0,0.00051098265
10.18730/PHNKZ,G24889,PER,-7.45,-78.28,1,0.789869
10.18730/PHP29,G24871,PER,-8.65,-77.08,0,0.06997011
10.18730/S2EFF,G24565D,PER,-11.62,-76.15,1,0.9129185
10.18730/PHSSH,G23874,PER,-13.64,-72.22,0,0.0008041921
10.18730/S4AMG,G23812Q,PER,-13.55,-73.47,0,0.0002515885
10.18730/JX0JA,G23780,PER,-13.67,-73.42,0,0.00032551278
10.18730/S5W6B,G23766A,PER,-9.18,-76.75,0,0.0015347259
10.18730/S3NRE,G23764A,PER,-9.79,-76.67,0,0.091779195
10.18730/PHSXN,G23761,PER,-5.8,-77.84,0,0.06723004
10.18730/PHSVK,G23763,PER,-9.72,-76.77,0,0.0056275185
10.18730/PHT8*,G23749,PER,-7.67,-78.06,0,0.0017023336
10.18730/PHTRB,G23730,PER,-7.63,-78.05,0,0.002945751
10.18730/PHTVE,G23727,PER,-8.35,-77.2,0,0.02362772
10.18730/PHTTD,G23728,PER,-8.11,-77.5,0,0.04956314
10.18730/S4WG~,G23722A,PER,-7.75,-77.97,0,0.06573267
10.18730/PHTYH,G23719,PER,-7.77,-77.9,0,0.0008205284
10.18730/PHVAX,G23703,PER,-11.44,-75.7,0,0.0015456732
10.18730/S3NQD,G23701B,PER,-9.67,-75.97,0,0.0050667725
10.18730/PHVBY,G23702,PER,-11.5,-75.65,0,0.018506045
10.18730/PHW6M,G23611,PER,-13.25,-72.27,0,0.0003445765
10.18730/PHW7N,G23610,PER,-13.32,-72.11,0,0.0005148793
10.18730/PHWDV,G23586,PER,-6.35,-79.4,0,0.0003563871
10.18730/PHWFX,G23577,PER,-13.53,-72.52,0,0.0002415647
10.18730/PG7R7,G23573,PER,-13.8,-71.85,0,0.0004672363
10.18730/S1E6J,G23490G,PER,-13.47,-72.38,0,0.0038400514
10.18730/S1E7K,G23459A,PER,-13.5,-72.65,0,0.0007400643
10.18730/JXF6$,G23458,PER,-13.82,-71.85,0,0.00023555364
10.18730/JXF3Z,G23455,PER,-13.5,-72.48,0,0.0003260439
10.18730/S5TK$,G23454C,PER,-13.47,-72.42,0,0.00062770414
10.18730/S4CG2,G23453A,PER,-13.47,-72.4,0,0.0012581821
10.18730/PHX4D,G23448,PER,-13.43,-71.87,0,0.00066384283
10.18730/PHX3C,G23449,PER,-13.28,-72.22,0,0.00027198394
10.18730/S2519,G23427C,PER,-13.62,-72.87,0,0.0009786171
10.18730/PHX6F,G23428,PER,-13.23,-72.33,0,0.00089958444
10.18730/S3K77,G23426C,PER,-13.62,-73.2,0,0.00032955396
10.18730/S50SP,G23424A,PER,-13.65,-72.9,0,0.00032766486
10.18730/S23JU,G23423B,PER,-13.85,-72.97,0,0.0002173827
10.18730/JX0A2,G23422,PER,-14.0,-73.17,0,0.000114354734
10.18730/S50RN,G23421E,PER,-12.02,-74.88,0,0.0025182997
10.18730/S1BPC,G23419A,PER,-11.23,-75.53,0,0.0010918151
10.18730/JX06=,G23420,PER,-11.2,-75.48,0,0.17868702
10.18730/S18JQ,G23413A,PER,-6.92,-76.77,0,0.008623175
10.18730/JWHG9,G22302,PER,-6.5,-78.45,0,0.0005075734
10.18730/JWH81,G22298,PER,-6.39,-78.62,0,0.0028412393
10.18730/JWGYW,G22278,PER,-6.38,-77.52,0,0.017636275
10.18730/JVS79,G22147,PER,-12.07,-75.24,0,0.0020204643
10.18730/S1B2X,G21245A,PER,-7.12,-78.78,0,0.0011657198
10.18730/JVF9R,G19881,PER,-6.22,-77.8,0,0.0027336655
10.18730/JVF5M,G19877,PER,-6.86,-78.21,0,0.003040998
10.18730/JVF6N,G19878,PER,-6.22,-77.67,0,0.010049636
10.18730/PEZ97,G19876,PER,-6.27,-77.75,0,0.0062916907
10.18730/JVF3J,G19871,PER,-7.58,-78.1,0,0.0015000119
10.18730/JVEYD,G19865,PER,-7.36,-78.13,0,0.0006683214
10.18730/PEZ64,G19863,PER,-6.3,-77.42,0,0.2171739
10.18730/S5NQT,G19855C,PER,-6.23,-77.74,0,0.0038186202
10.18730/JVFEX,G19817,PER,-7.09,-78.34,1,0.53207815
10.18730/PEYTX,G19799,PER,-6.88,-78.13,0,0.005080743
10.18730/JVC2*,G19762,PER,-7.28,-78.24,0,0.00278109
10.18730/JVBA8,G19733,PER,-7.58,-77.94,1,0.8780931
10.18730/PJSX9,G19727,PER,-7.65,-78.05,0,0.0026978527
10.18730/PJSZB,G19720,PER,-7.51,-78.0,0,0.0036633695
10.18730/JVASW,G19714,PER,-7.52,-77.96,0,0.031192765
10.18730/JVAKP,G19706,PER,-7.23,-78.62,0,0.0010621015
10.18730/JVACF,G19699,PER,-6.9,-78.23,0,0.0005456068
10.18730/S3FM3,G19691A,PER,-7.62,-77.94,0,0.23375045
10.18730/JV9X0,G19683,PER,-7.35,-77.94,0,0.0033259033
10.18730/JV9S~,G19682,PER,-7.61,-78.03,0,0.0020968395
10.18730/JV590,G19501,PER,-6.98,-78.8,0,0.0034763666
10.18730/JV495,G19475,PER,-7.12,-78.95,0,0.00074014434
10.18730/JV41$,G19470,PER,-6.36,-78.72,0,0.008631234
10.18730/S3F6T,G19467A,PER,-6.41,-78.45,0,0.0003966707
10.18730/JV3PQ,G19450,PER,-6.45,-78.86,0,0.0013703555
10.18730/JV2KS,G19424,PER,-7.6,-78.05,0,0.0020417639
10.18730/JV1DR,G19392,PER,-7.03,-78.9,0,0.010009147
10.18730/JV24A,G19395,PER,-7.0,-78.86,0,0.0062488588
10.18730/JMJER,G19146,PER,-7.17,-78.52,0,0.0014900465
10.18730/JM97S,G18754,PER,-5.19,-79.99,0,0.0012412475
10.18730/PERWR,G18718,PER,-8.45,-76.46,0,0.0040508467
10.18730/JTJDS,G18308,PER,-6.73,-79.86,0,0.001992175
10.18730/JHSJX,G16907,PER,-12.87,-74.57,0,0.00075051776
10.18730/JSKP4,G16795,PER,-6.17,-77.98,0,0.007943497
10.18730/PEMW7,G16150,PER,-13.65,-73.34,0,0.00041010723
10.18730/JSKE~,G16147,PER,-6.61,-77.81,0,0.0003333188
10.18730/JSKG=,G16148,PER,-6.88,-78.16,0,0.0055065863
10.18730/JSKAX,G16144,PER,-6.25,-77.88,0,0.002559909
10.18730/JSKF$,G16145,PER,-6.18,-77.9,0,0.0020250576
10.18730/JSJYH,G16113,PER,-7.58,-78.17,0,0.00028285861
10.18730/PEMN0,G16110,PER,-7.56,-78.08,0,0.002351834
10.18730/S171B,G16104G,PER,-13.62,-72.89,0,0.0013817924
10.18730/S2FYS,G12858H,PER,-11.22,-75.48,0,0.04841693
10.18730/S652U,G12856B,PER,-10.33,-76.18,0,0.00087316585
10.18730/PMEKY,G12676,PER,-17.1,-71.77,0,0.016155502
10.18730/JP0PR,G12674,PER,-9.83,-76.28,0,0.0015215911
10.18730/JRWTC,G12640,PER,-9.29,-77.65,0,0.00041711712
10.18730/JHGR6,G12184,PER,-13.39,-73.91,0,0.00026181265
10.18730/JHHW5,G12176,PER,-6.06,-76.98,1,0.60769993
10.18730/JHRDX,G12072,PER,-12.95,-74.02,0,0.004353455
10.18730/JHR4M,G12068,PER,-13.02,-73.97,0,0.00060509855
10.18730/JHGZD,G12064,PER,-13.0,-74.17,0,0.0016670172
10.18730/JHG4Q,G12032,PER,-13.65,-73.39,0,0.0010174129
10.18730/S3C53,G11812A,PER,-6.5,-76.42,0,0.01367725
10.18730/S3C0=,G11776G,PER,-6.55,-78.65,0,0.000953074
10.18730/JQJJX,G11775,PER,-7.46,-77.89,0,0.0026736443
10.18730/JQJFT,G11772,PER,-7.38,-78.69,0,0.062304158
10.18730/JQJDR,G11770,PER,-6.77,-79.85,0,0.007749444
10.18730/JQJCQ,G11766,PER,-6.47,-78.97,0,0.0020408148
10.18730/JQJBP,G11765,PER,-6.58,-78.67,0,0.0013736337
10.18730/JQJ9M,G11763,PER,-7.51,-78.52,0,0.0011074946
10.18730/JQJ0B,G11755,PER,-11.27,-74.62,0,0.002162896
10.18730/JQHS4,G11743,PER,-11.84,-74.77,0,0.024346631
10.18730/JQHV6,G11746,PER,-11.98,-74.94,0,0.045440912
10.18730/JQHCW,G11728,PER,-10.89,-75.29,0,0.008948994
10.18730/S2MEN,G11723Q,PER,-9.15,-77.75,0,0.0005165824
10.18730/JQH3K,G11720,PER,-11.87,-74.72,0,0.052616466
10.18730/JQ2DY,G11584,PER,12.11,-76.95,0,0.00022554232
10.18730/JQ2BW,G11582,PER,-13.03,-76.39,0,0.0053009847
10.18730/JQ28S,G11577,PER,-3.77,-73.25,0,0.015564047
10.18730/S4SWQ,G11575D,PER,-5.9,-76.09,0,0.0080196
10.18730/K33Y9,G9542,COL,6.3,-75.6,1,0.95302695
10.18730/K32N5,G9452,COL,4.55,-74.12,0,0.31453916
10.18730/JZWGX,G941,COL,3.55,-76.28,0,0.003226118
10.18730/K2H83,G8204,COL,2.43,-76.52,1,0.9959694
10.18730/K2H72,G8202,COL,3.61,-76.6,1,0.830526
10.18730/S63CK,G8199K,COL,7.39,-72.65,1,0.98948306
10.18730/K2H50,G8198,COL,-0.1,-75.04,0,0.044429705
10.18730/K2H1~,G8194,COL,1.14,-77.86,1,0.9947848
10.18730/K2H2$,G8195,COL,1.29,-77.48,1,0.9195549
10.18730/K2GZZ,G8192,COL,2.47,-75.33,1,0.9949502
10.18730/K2GTT,G8187,COL,4.96,-73.8,1,0.9984493
10.18730/K2GVV,G8188,COL,2.87,-75.07,1,0.9971546
10.18730/K2GQQ,G8184,COL,4.93,-74.11,1,0.71606696
10.18730/K2GSS,G8186,COL,4.35,-73.94,1,0.97353566
10.18730/K2GPP,G8182,COL,4.36,-74.37,1,0.9931397
10.18730/K2GNN,G8181,COL,4.03,-74.52,1,0.994724
10.18730/K2GJJ,G8178,COL,4.4,-74.4,1,0.94754595
10.18730/K2GFF,G8174,COL,2.77,-76.75,0,0.10231918
10.18730/K2GHH,G8177,COL,5.32,-73.82,0,0.18720022
10.18730/K2GGG,G8176,COL,1.97,-76.97,0,0.0023458493
10.18730/JP0FH,G8170,COL,5.64,-73.57,1,0.9195739
10.18730/K2GDD,G8172,COL,5.33,-75.74,1,0.9966552
10.18730/K2GEE,G8173,COL,2.34,-76.71,1,0.9934936
10.18730/K2G88,G8164,COL,5.62,-73.84,1,0.9682197
10.18730/K2G99,G8165,COL,5.75,-72.84,1,0.9840119
10.18730/K2GAA,G8167,COL,5.75,-72.79,1,0.99339515
10.18730/K2G55,G8160,COL,6.09,-75.33,1,0.98770523
10.18730/K2G66,G8161,COL,6.5,-75.77,0,0.0100612845
10.18730/K2G44,G8159,COL,6.69,-75.91,1,0.9420803
10.18730/JHGCZ,G8156,COL,6.89,-75.55,1,0.9984445
10.18730/K2G00,G8153,COL,6.32,-75.53,0,0.053470064
10.18730/K2G11,G8154,COL,6.19,-75.37,1,0.9916312
10.18730/K2CP5,G7830,COL,7.31,-72.72,1,0.980628
10.18730/K2AVM,G7765,COL,5.92,-72.98,1,0.98434895
10.18730/JHPWH,G7442,COL,5.88,-75.32,1,0.99620456
10.18730/K2931,G7435,COL,4.78,-73.57,1,0.9986903
10.18730/K28PS,G7386,COL,1.97,-75.8,0,0.013556766
10.18730/K28KP,G7377,COL,1.6,-76.98,1,0.9968972
10.18730/JFB60,G7320,COL,5.08,-73.62,1,0.9841255
10.18730/JFEBV,G7314,COL,5.58,-75.57,0,0.0016638895
10.18730/S4KN9,G7313Y,COL,5.14,-74.17,1,0.9977507
10.18730/JFEAT,G7312,COL,1.0,-77.47,1,0.9821868
10.18730/JFE8R,G7310,COL,5.02,-73.44,1,0.9787427
10.18730/JFFFT,G7257,COL,6.33,-72.68,1,0.9760935
10.18730/S62Y5,G7253C,COL,2.67,-76.01,1,0.98898077
10.18730/S6SX0,G7253B,COL,2.67,-75.98,0,0.08208127
10.18730/JP08A,G7251,COL,6.66,-75.48,1,0.9906941
10.18730/S1PAK,G7237A,COL,2.38,-76.03,1,0.9975169
10.18730/JFFX3,G7236,COL,5.53,-73.63,1,0.95703334
10.18730/JFFQ$,G7229,COL,4.37,-75.73,1,0.94547373
10.18730/JFFSU,G7231,COL,6.02,-75.41,1,0.994695
10.18730/JFFR=,G7230,COL,4.08,-74.48,1,0.9941134
10.18730/JFQMW,G6921,COL,5.55,-74.0,1,0.9620004
10.18730/JFWE$,G6727,COL,2.46,-76.61,1,0.9838712
10.18730/JG0BB,G6396,COL,3.81,-76.52,0,0.04882156
10.18730/JGCR1,G5890,COL,1.82,-78.77,1,0.98830634
10.18730/S6R8N,G51645C,COL,2.37,-76.67,1,0.9917583
10.18730/K46NA,G51644,COL,2.47,-76.91,1,0.9886363
10.18730/K46M9,G51643,COL,5.08,-73.55,1,0.95110875
10.18730/K42R~,G51490,COL,1.59,-77.16,1,0.99849164
10.18730/K42Q*,G51489,COL,1.29,-77.44,1,0.9968658
10.18730/K42DP,G51479,COL,1.41,-77.39,1,0.99671364
10.18730/K426F,G51467,COL,2.59,-76.06,1,0.99180424
10.18730/K422B,G51465,COL,5.81,-75.42,1,0.99817514
10.18730/K421A,G51464,COL,0.84,-77.62,1,0.9890026
10.18730/K41Z8,G51462,COL,1.18,-77.26,1,0.99376243
10.18730/K41X6,G51460,COL,1.0,-77.44,1,0.99027926
10.18730/K41W5,G51459,COL,1.36,-77.28,1,0.99931264
10.18730/K41S2,G51456,COL,5.4,-75.5,1,0.6370507
10.18730/K41T3,G51457,COL,3.8,-76.23,1,0.97325075
10.18730/K41V4,G51458,COL,3.75,-76.17,1,0.9946843
10.18730/K41DV,G51439,COL,2.35,-76.67,1,0.9893963
10.18730/K418P,G51434,COL,6.5,-75.94,1,0.9959771
10.18730/K419Q,G51435,COL,5.93,-75.3,1,0.995513
10.18730/K417N,G51433,COL,6.54,-75.9,0,0.03001795
10.18730/K414J,G51430,COL,3.77,-76.17,1,0.9966794
10.18730/K413H,G51429,COL,5.12,-76.0,1,0.9986552
10.18730/K416M,G51432,COL,3.4,-76.19,0,0.0637107
10.18730/JYPF~,G51287,COL,5.75,-75.29,1,0.9978689
10.18730/S3SXU,G51286D,COL,6.76,-75.75,1,0.9975266
10.18730/S2B2H,G51286G1,COL,6.78,-75.75,1,0.9932853
10.18730/S4GHM,G51280B,COL,6.52,-75.92,1,0.96630716
10.18730/S4F3B,G51278F,COL,4.8,-73.65,1,0.99394184
10.18730/S5XHH,G51278E,COL,4.8,-73.68,1,0.99668187
10.18730/JY40$,G51275,COL,0.87,-77.63,1,0.98295903
10.18730/S28SJ,G51271E,COL,1.6,-77.14,1,0.9847334
10.18730/JY3Z~,G51272,COL,1.38,-77.16,1,0.96220976
10.18730/S1GAC,G51266A,COL,1.09,-77.63,1,0.9945063
10.18730/S3V41,G51058A,COL,5.33,-75.8,1,0.99849164
10.18730/JYSBE,G51056,COL,6.05,-75.8,1,0.98707366
10.18730/S1N3H,G51055F,COL,5.48,-75.47,1,0.99902236
10.18730/S2CDQ,G51054D,COL,5.43,-75.48,1,0.8678145
10.18730/PHGBB,G51052,COL,5.18,-75.5,1,0.99804
10.18730/S6QW9,G51040V,COL,2.33,-76.67,1,0.9837568
10.18730/JYPR5,G51035,COL,5.97,-75.49,1,0.996223
10.18730/JYQ2F,G51037,COL,6.17,-75.42,1,0.9972249
10.18730/S2B6N,G51034L,COL,5.92,-75.48,0,0.020777017
10.18730/JYPDZ,G51032,COL,6.05,-75.3,1,0.9942719
10.18730/S32Q$,G51030C,COL,6.0,-75.28,1,0.9910897
10.18730/JYPK0,G51028,COL,5.72,-75.38,1,0.9973093
10.18730/JYPM1,G51029,COL,5.72,-75.42,0,0.0016620109
10.18730/S32KY,G51027Z,COL,5.72,-75.28,1,0.99586946
10.18730/JYNP8,G51024,COL,5.94,-75.33,1,0.9903938
10.18730/PFYVJ,G51026,COL,5.73,-75.47,1,0.7945503
10.18730/JYMB2,G51006,COL,6.25,-75.74,1,0.98648214
