DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ACQDATE,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,ELEVATION,COLLDATE
10.18730/K0V8E,G2191,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,MEX,TOLUCA - TOLUCA - MEXICO,19.28,-99.67,2675.0,19700901.0
10.18730/JVMB1,G21906,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850101,TUR,BURSA - BURSA,40.18,29.07,,19850101.0
10.18730/JVM2X,G21903,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850101,TUR,SULTANDAG - SULTANDAG - AFYON,38.54,31.24,,19850101.0
10.18730/JVM1W,G21902,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850101,TUR,KAYMAZ - ESKISEHIR,39.52,31.19,,19850101.0
10.18730/JVM7$,G21904,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850101,TUR,INEGOL - BURSA,40.09,29.53,,19850101.0
10.18730/JZ835,G219,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,TUR,SULEKLER - ANTALYA,37.12,30.09,,19700901.0
10.18730/K0TZ5,G2190,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,MEX,TOLUCA - TOLUCA - MEXICO,19.28,-99.67,2675.0,19700901.0
10.18730/K0VFN,G2189,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,CRI,BAGACES - BAGACES - GUANACASTE,10.54,-85.25,500.0,19700901.0
10.18730/K0VEM,G2188,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,CRI,BAGACES - BAGACES - GUANACASTE,10.54,-85.25,500.0,19700901.0
10.18730/K0VDK,G2187,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,HACIENDA LA JOYA - SAN VICENTE - SAN VICENTE,13.62,-88.75,,19700901.0
10.18730/K0VBH,G2185,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SAN ISIDRO - SAN ISIDRO - CABANAS,13.84,-88.72,,19700901.0
10.18730/K0VAG,G2184,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SENSUNTEPEQUE - SENSUNTEPEQUE - CABANAS,13.87,-88.64,,19700901.0
10.18730/K0V9F,G2183,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,TENANCINGO - TENANCINGO - CUSCATLAN,13.84,-88.99,,19700901.0
10.18730/K0V06,G2182,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,TENANCINGO - TENANCINGO - CUSCATLAN,13.84,-88.99,,19700901.0
10.18730/JVKZT,G21763,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850301,BRA,"A 24 KM DE QUIJINGUE, POSTO DA EMBURANA, NA ESTRADA QUE LIGA TUCANO A QUIJINGUE - QUIJINGUE - BAHIA",-10.68,-39.04,352.0,19850301.0
10.18730/JVKYS,G21762,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850301,BRA,"A 24 KM DE QUIJINGUE, POSTO DA EMBURANA, NA ESTRADA QUE LIGA TUCANO A QUIJINGUE - QUIJINGUE - BAHIA",-10.68,-39.04,352.0,19850301.0
10.18730/JVKXR,G21761,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850301,BRA,"A 24 KM DE QUIJINGUE, POSTO DA EMBURANA, NA ESTRADA QUE LIGA TUCANO A QUIJINGUE - QUIJINGUE - BAHIA",-10.68,-39.04,352.0,19850301.0
10.18730/K0V17,G2174,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,GTM,CHIMALTENANGO VALLEY - CHIMALTENANGO - CHIMALTENANGO,14.68,-90.82,1676.0,19700901.0
10.18730/K0TR=,G2173,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SANTA ANA - SANTA ANA - SANTA ANA,14.0,-89.55,,19700901.0
10.18730/K0TFT,G2172,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SANTA ANA - SANTA ANA - SANTA ANA,14.0,-89.55,,19700901.0
10.18730/JTGP7,G21718,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830628,RWA,RUBONA - NYAKINAMA - RUHENGERI,-1.7,29.65,,19830628.0
10.18730/PJA7S,G21709,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,SÃO PAULO - SAO PAULO,-23.44,-46.63,,19781201.0
10.18730/K0TY4,G2171,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SANTA ANA - SANTA ANA - SANTA ANA,14.0,-89.55,,19700901.0
10.18730/JP10$,G21708,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,MORRINHOS - GOIAS,-17.75,-49.13,,19781201.0
10.18730/JP12U,G21705,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,PATOS DE MINAS - MINAS GERAIS,-18.55,-46.52,,19781201.0
10.18730/PJA8T,G21706,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,SETE LAGOAS - MINAS GERAIS,-19.41,-44.21,,19781201.0
10.18730/JP0VX,G21707,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,LAVRAS - MINAS GERAIS,-21.27,-45.0,,19781201.0
10.18730/JHERG,G21700,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19740401,MEX,CUAUTLA - CUAUTLA - MORELOS,18.81,-98.97,1291.0,19740401.0
10.18730/JP0Y*,G21702,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,SETE LAGOAS - MINAS GERAIS,-19.41,-44.21,,19781201.0
10.18730/JP0Z~,G21703,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781201,BRA,SÃO PAULO - SAO PAULO,-23.44,-46.63,,19781201.0
10.18730/JR7EZ,G21698,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19800501,MEX,COLIMA - COLIMA - COLIMA,19.2,-103.72,494.0,19800501.0
10.18730/K0TX3,G2170,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,SANTA ANA - SANTA ANA - SANTA ANA,14.0,-89.55,,19700901.0
10.18730/K0TW2,G2169,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,SLV,NEAR ZAPOTITAN - ZAPOTITAN - LA LIBERTAD,13.8,-89.46,457.0,19700901.0
10.18730/K0TV1,G2168,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,13 MI E OF PESPIRE ALONG HIGHWAY TO TEGUE - PESPIRE - CHOLUTECA,13.59,-87.36,396.0,19700901.0
10.18730/K0TT0,G2167,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,SABANA GRANDE - SABANA GRANDE - FRANCISCO MORAZAN,13.8,-87.27,,19700901.0
10.18730/K0TSU,G2166,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,SABANA GRANDE - SABANA GRANDE - FRANCISCO MORAZAN,13.8,-87.27,,19700901.0
10.18730/K0TGV,G2165,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,SABANA GRANDE - SABANA GRANDE - FRANCISCO MORAZAN,13.8,-87.27,,19700901.0
10.18730/K0T6H,G2164,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HND,COMAYAGUA - COMAYAGUA - COMAYAGUA,14.45,-87.63,,19700901.0
10.18730/K0TP~,G2163,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,SOMOTO - SOMOTO - MADRIZ,13.47,-86.59,732.0,19700901.0
10.18730/K0T7J,G2157,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,GTM,SANTA MARÍA CAUQUÉ - SANTA MARIA CAUQUE - SACATEPEQUEZ,14.64,-90.71,1829.0,19700901.0
10.18730/K0SX8,G2156,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0TES,G2155,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0TDR,G2154,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0TCQ,G2153,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0TBP,G2152,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0TAN,G2151,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,OCOTAL - OCOTAL - NUEVA SEGOVIA,13.65,-86.48,549.0,19700901.0
10.18730/K0T9M,G2150,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,PALACAGUINA - PALACAGUINA - MADRIZ,13.45,-86.4,610.0,19700901.0
10.18730/K0T8K,G2149,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,SOMOTO - SOMOTO - MADRIZ,13.47,-86.59,732.0,19700901.0
10.18730/K0SY9,G2148,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,SOMOTO - SOMOTO - MADRIZ,13.47,-86.59,732.0,19700901.0
10.18730/K0SMU,G2147,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,SOMOTO - SOMOTO - MADRIZ,13.47,-86.59,732.0,19700901.0
10.18730/K0T5G,G2146,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K3P72,G2145,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0T4F,G2144,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0T3E,G2143,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0T2D,G2142,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0T1C,G2141,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0T0B,G2140,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0SZA,G2139,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,ESTELI - ESTELI - ESTELI,13.13,-86.36,853.0,19700901.0
10.18730/K0SN0,G2138,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SBV,G2137,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SW7,G2136,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SV6,G2135,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0ST5,G2134,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SS4,G2133,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SR3,G2132,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SQ2,G2131,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SP1,G2130,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,MATAGALPA - MATAGALPA - MATAGALPA,12.92,-85.94,1219.0,19700901.0
10.18730/K0SCW,G2129,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/K0S2J,G2128,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/K0SK=,G2127,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/K0SJ$,G2126,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/K0SH~,G2125,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/S1B2X,G21245A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860901,PER,6.5 KM NW DE LA CONGA - SAN MIGUEL - CAJAMARCA,-7.12,-78.78,1790.0,19860901.0
10.18730/JWFDG,G21243,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL TERERO - FUNES - NARIÑO,1.02,-77.45,2070.0,19850801.0
10.18730/JWF8B,G21242,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL TERERO - FUNES - NARIÑO,1.02,-77.45,2070.0,19850801.0
10.18730/JWF14,G21241,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/PF1ZK,G21240,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/S5Q5=,G21240A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/K0SG*,G2124,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/PF1XH,G21237,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/S5Q4$,G21237A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/JWFBE,G21238,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/PF1YJ,G21239,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/S48SZ,G21239A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/S2SG=,G21239B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/JWFAD,G21236,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/JWF25,G21235,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/JWEWU,G21234,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL CHILCAL - SAN PABLO - NARIÑO,1.67,-77.04,1770.0,19850801.0
10.18730/JWF36,G21233,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,CHAGUARURCO - LA UNION - NARIÑO,1.59,-77.16,1820.0,19850801.0
10.18730/S6F2Q,G21232B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,CHAGUARURCO - LA UNION - NARIÑO,1.59,-77.16,1820.0,19850801.0
10.18730/S1AWQ,G21232A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,CHAGUARURCO - LA UNION - NARIÑO,1.59,-77.16,1820.0,19850801.0
10.18730/PF1WG,G21232,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,CHAGUARURCO - LA UNION - NARIÑO,1.59,-77.16,1820.0,19850801.0
10.18730/K0SFZ,G2123,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/JWEDN,G21230,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,TAMINANGO - TAMINANGO - NARIÑO,1.57,-77.3,1560.0,19850801.0
10.18730/JWF03,G21231,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,CHAGUARURCO - LA UNION - NARIÑO,1.59,-77.16,1820.0,19850801.0
10.18730/JWE08,G21228,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,"5 KM S DE SAMANIEGO, CARTAGENA - SAMANIEGO - NARIÑO",1.32,-77.61,1570.0,19850801.0
10.18730/JWE5D,G21229,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,10 KM E DE CARRETERA PANAMERICANA - TAMINANGO - NARIÑO,1.57,-77.3,1780.0,19850801.0
10.18730/JWDN$,G21224,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,BRISAS DEL GUAITARA - CONSACA - NARIÑO,1.22,-77.5,1200.0,19850801.0
10.18730/JWDP=,G21225,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,BRISAS DEL GUAITARA - CONSACA - NARIÑO,1.22,-77.5,1200.0,19850801.0
10.18730/JWDY6,G21226,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAMANIEGO - SAMANIEGO - NARIÑO,1.34,-77.59,1480.0,19850801.0
10.18730/JWDZ7,G21227,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAMANIEGO - SAMANIEGO - NARIÑO,1.34,-77.59,1480.0,19850801.0
10.18730/JWDV3,G21223,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,BRISAS DEL GUAITARA - CONSACA - NARIÑO,1.22,-77.5,1200.0,19850801.0
10.18730/JWDK*,G21222,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/JWDAQ,G21215,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWDBR,G21216,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWDEV,G21217,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/JWDFW,G21218,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/JWDGX,G21219,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/K0SEY,G2122,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/JWDHY,G21220,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/JWDJZ,G21221,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,SAN MIGUEL - SANDONA - NARIÑO,1.29,-77.44,1660.0,19850801.0
10.18730/JWD7M,G21213,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWD8N,G21214,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWDDT,G21212,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWD5J,G21211,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,LAS COCHAS - EL PENOL - NARIÑO,1.5,-77.45,1360.0,19850801.0
10.18730/JWD4H,G21210,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,GUAYABAL - EL PENOL - NARIÑO,1.5,-77.43,1320.0,19850801.0
10.18730/S5Q1Z,G21209A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL PEREJIL - EL PENOL - NARIÑO,1.45,-77.43,1650.0,19850801.0
10.18730/K0SDX,G2121,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/PF1VF,G21209,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL PEREJIL - EL PENOL - NARIÑO,1.45,-77.43,1650.0,19850801.0
10.18730/JWD1E,G21206,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL PEREJIL - EL PENOL - NARIÑO,1.45,-77.43,1650.0,19850801.0
10.18730/JWD2F,G21207,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL PEREJIL - EL PENOL - NARIÑO,1.45,-77.43,1650.0,19850801.0
10.18730/JWD3G,G21208,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL PEREJIL - EL PENOL - NARIÑO,1.45,-77.43,1650.0,19850801.0
10.18730/JWA1X,G21200,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,1.2 KM E DE SANTA VICTORIA - SANTA VICTORIA - SALTA,-22.25,-64.96,2340.0,19860501.0
10.18730/JWA2Y,G21201,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,QUEBRADA DEL AYO DE RODEOPAMPA - SANTA VICTORIA - SALTA,-22.25,-65.0,2600.0,19860501.0
10.18730/JWCYB,G21202,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,ROSAPAMPA - LA FLORIDA - NARIÑO,1.37,-77.33,1980.0,19850801.0
10.18730/K3N22,G21203,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,ROSAPAMPA - LA FLORIDA - NARIÑO,1.37,-77.33,1980.0,19850801.0
10.18730/JWD6K,G21204,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,EL TAMBO - EL TAMBO - NARIÑO,1.41,-77.39,2150.0,19850801.0
10.18730/JWD0D,G21205,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850801,COL,0.2 KM N DE ESTACIÓN SANTA ISABEL - EL TAMBO - NARIÑO,1.44,-77.42,1700.0,19850801.0
10.18730/JWA0W,G21199,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,9 KM E DE TIRAXI - TUMBAYA - JUJUY,-23.92,-65.35,1880.0,19860501.0
10.18730/K0S3K,G2120,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/JW9SN,G21196,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,"14 KM NW DE SAN PEDRO DE COLALAO, A REARTE - TRANCAS - TUCUMAN",-26.23,-65.53,1500.0,19860501.0
10.18730/JW9YT,G21197,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,"TUMBAYA, QUEBRADA DEL RÍO LEÓN - TUMBAYA - JUJUY",-24.05,-65.45,1850.0,19860501.0
10.18730/JW9ZV,G21198,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,13 KM SW DE TIRAXI - SAN SALVADOR DE JUJUY - JUJUY,-24.07,-65.37,1670.0,19860501.0
10.18730/JVYDV,G21192,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850925,MEX,SANTA ROSA - ITURBIDE - NUEVO LEON,24.71,-100.14,1460.0,19850925.0
10.18730/JVY6M,G21193,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850925,MEX,CAMARONES - ITURBIDE - NUEVO LEON,24.53,-99.79,1030.0,19850925.0
10.18730/JW9TP,G21194,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,"6 KM N DE REYES, YALA - SAN SALVADOR DE JUJUY - JUJUY",-24.12,-65.42,1480.0,19860501.0
10.18730/JW9VQ,G21195,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,100,19860501,ARG,12 KM W DE SAN PEDRO DE COLALAO - TRANCAS - TUCUMAN,-26.25,-65.53,1310.0,19860501.0
10.18730/JVY9Q,G21189,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850925,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,23.79,-100.17,1790.0,19850925.0
10.18730/K0RS9,G2119,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NIC,JINOTEGA - JINOTEGA - JINOTEGA,13.1,-86.0,1219.0,19700901.0
10.18730/JVYAR,G21190,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19850925,MEX,SAN PEDRO DE RUEDAS - DOCTOR ARROYO - NUEVO LEON,23.79,-100.17,1790.0,19850925.0
