DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ACQDATE,ORIGCTY,COLLSITE,DECLATITUDE,DECLONGITUDE,ELEVATION,COLLDATE,COLLSRC
10.18730/JWYAC,G23160,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"MABULABO T.A., CHIRWA - CHIRWA - MABULABO T.A.",-12.65,33.52,1402.0,19871001.0,40.0
10.18730/JWXQY,G23135,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"S RUKURU P., KUMWENDA - KUMWENDA - SOUTH RUKURU",-11.87,33.39,1210.0,19871001.0,40.0
10.18730/JWX8F,G23110,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"S RUKURU P., ZEBEDEA - ZEBEDEA - SOUTH RUKURU",-11.94,33.46,1292.0,19871001.0,40.0
10.18730/JWWM*,G23085,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"S RUKURU P., CHISUSU - CHISUSU - SOUTH RUKURU",-11.98,33.62,1396.0,19871001.0,40.0
10.18730/JWWBQ,G23061,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"LIVINGSTONIA, CHAMINONO - CHAMINONO - LIVINGSTONIA",-10.77,34.03,1188.0,19871001.0,40.0
10.18730/JWVBW,G23036,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"LIVINGSTONIA, SALAWE - SALAWE - LIVINGSTONIA",-10.67,34.07,1139.0,19871001.0,40.0
10.18730/JWV1J,G23010,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"LIVINGSTONIA, MSUKA - MSUKA - LIVINGSTONIA",-10.58,34.12,1152.0,19871001.0,40.0
10.18730/JWT8Y,G22985,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"MISUKU HILLS, KAWOTOLA - KAWOTOLA - MISUKU HILLS",-9.74,33.53,1578.0,19871001.0,40.0
10.18730/JWS2X,G22963,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"MISUKU HILLS, KASUMBI - KASUMBI - MISUKU HILLS",-9.71,33.57,1609.0,19871001.0,40.0
10.18730/S5QKC,G22914A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"CHITIPA NORTH, IPENZA - IPENZA - CHITIPA NORTH",-9.47,33.1,1292.0,19871001.0,40.0
10.18730/JWQHH,G22890,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"CHITIPA NORTH, SYUMBI - SYUMBI - CHITIPA NORTH",-9.54,33.12,1292.0,19871001.0,40.0
10.18730/JWPTZ,G22865,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19871001,MWI,"CHITIPA NORTH, MWENELOZA - MWENELOZA - CHITIPA NORTH",-9.61,33.06,1280.0,19871001.0,40.0
10.18730/JW3H6,G22474,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870301,MWI,MZUZU - MZUZU - MZIMBA DISTRICT,-11.45,33.92,,19870301.0,40.0
10.18730/JW2WP,G22451,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870301,MWI,BUNDA - BUNDA - LILONGWE DISTRICT,-14.19,33.81,,19870301.0,40.0
10.18730/JW2D7,G22434,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870301,MWI,CHITIPA - CHITIPA - CHITIPA DISTRICT,-9.73,33.28,,19870301.0,40.0
10.18730/JFBWP,G4276,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,GALLUP - NEW MEXICO,35.54,-108.72,,19700901.0,40.0
10.18730/PQ4QB,G26,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,MINNEAPOLIS - MINNESOTA,44.99,-93.22,,19700901.0,40.0
10.18730/K12AJ,G2417,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,SAN ILDEFONSO - NEW MEXICO,35.89,-106.12,,19700901.0,40.0
10.18730/K11R0,G2415,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,CHINLE - ARIZONA,36.16,-109.55,,19700901.0,40.0
10.18730/K11N$,G2412,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,ZIA - NEW MEXICO,35.51,-106.72,,19700901.0,40.0
10.18730/JMTMV,G20001,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,ACOMO PUEBLO - NEW MEXICO,34.9,-107.58,,19781001.0,40.0
10.18730/JZ32X,G20,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,"FROM THE ROUND VALLEY RESERVATION, NEAR COVELO, AT 1,400 FEET ALTITUDE - COVELO - CALIFORNIA",39.8,-123.25,,19700901.0,40.0
10.18730/JMTBJ,G19992,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,SHIP ROCK - NEW MEXICO,36.79,-108.68,,19781001.0,40.0
10.18730/JMTDM,G19986,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,BLACK MOUNTAIN - ARIZONA,33.82,-111.94,,19781001.0,40.0
10.18730/JMSZ6,G19976,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,COSTILLO - NEW MEXICO,36.98,-105.53,,19781001.0,40.0
10.18730/S39EV,G19968A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,GALLUP - NEW MEXICO,35.55,-108.74,2160.0,19781001.0,40.0
10.18730/S67P9,G19960A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,TAOS - NEW MEXICO,36.41,-105.56,,19781001.0,40.0
10.18730/JMED6,G19004,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,USA,SANTA CLARA - NEW MEXICO,32.78,-108.14,,19781001.0,40.0
10.18730/JHB6D,G16392,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,"NEWFIELD PAPAGO INDIAN RESERV., CHUKUT KUK DISTRICT - PIMA - ARIZONA",32.88,-109.83,,19700901.0,40.0
10.18730/JH8J3,G16329,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,USA,ZUNI PUEBLO - NEW MEXICO,35.08,-108.84,,19700901.0,40.0
10.18730/JZDAR,G411,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,ZAF,PRETORIA - TRANSVAAL,-25.64,28.24,,19700901.0,40.0
10.18730/JY29G,G24134,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19910101,PAN,"SOUTHERN SLOPE TALAMANCA MTS., FROM BOQUETE TO SOLOY - BOQUETE - CHIRIQUI",8.78,-82.45,,19910101.0,40.0
10.18730/JN7ZA,G22751,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,BIH,CELOPEK - ZVORNIK,44.45,19.12,500.0,19781001.0,40.0
10.18730/K3K2C,G20329,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,BIH,TRGOVISTE - BANJA LUKA,45.0,16.59,600.0,19781001.0,40.0
10.18730/JNARS,G20316,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,BIH,BLACE - KONJIC,43.84,17.66,430.0,19781001.0,40.0
10.18730/S3GFY,G22746B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,EIRINHA-SERRA AGUA - RIBEIRA BRAVA - MADEIRA ISLAND,32.72,-17.02,500.0,19870401.0,40.0
10.18730/S4ZDF,G22741A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,CURRAL DAS FREIRAS - CAMARA DE LOBOS - MADEIRA ISLAND,32.72,-16.96,690.0,19870401.0,40.0
10.18730/PF549,G22742,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,LOMBO DO MONTE - FUNCHAL - MADEIRA ISLAND,32.67,-16.89,360.0,19870401.0,40.0
10.18730/PF516,G22736,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,JARDIM DO MAR - CALHETA - MADEIRA ISLAND,32.74,-17.21,60.0,19870401.0,40.0
10.18730/JXXVP,G22737,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,LOMBO DO DOUTOR - CALHETA - MADEIRA ISLAND,32.73,-17.16,370.0,19870401.0,40.0
10.18730/JXY4Z,G22733,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,PAUL DO MAR - CALHETA - MADEIRA ISLAND,32.76,-17.23,10.0,19870401.0,40.0
10.18730/S2SAX,G22729A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,RIBEIRA DA VACA - CALHETA - MADEIRA ISLAND,32.82,-17.24,530.0,19870401.0,40.0
10.18730/PF4X2,G22726,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,SANTA - PORTO MONIZ - MADEIRA ISLAND,32.85,-17.19,480.0,19870401.0,40.0
10.18730/JYP1K,G22724,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,PORTO MONIZ - PORTO MONIZ - MADEIRA ISLAND,32.86,-17.17,60.0,19870401.0,40.0
10.18730/S5PTR,G22720B,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,RIBEIRO DA CAMISA - SAO VICENTE - MADEIRA ISLAND,32.82,-17.0,40.0,19870401.0,40.0
10.18730/JSY45,G22718,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,LIMOEIRO - SAO VICENTE - MADEIRA ISLAND,32.8,-17.03,170.0,19870401.0,40.0
10.18730/JXT5F,G22714,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,FONTE DA PEDRA - SANTANA - MADEIRA ISLAND,32.79,-16.89,510.0,19870401.0,40.0
10.18730/PF4Q~,G22715,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,ACHADA GRANDE - SANTANA - MADEIRA ISLAND,32.82,-16.88,350.0,19870401.0,40.0
10.18730/JPEHQ,G22708,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,ATALHO - SANTANA - MADEIRA ISLAND,32.79,-16.85,480.0,19870401.0,40.0
10.18730/PF4HV,G22699,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,TERRA DO BAPTISTA - MACHICO - MADEIRA ISLAND,32.75,-16.84,280.0,19870401.0,40.0
10.18730/K3RP7,G22689,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,MACAPEZ - MACHICO - MADEIRA ISLAND,32.77,-16.84,170.0,19870401.0,40.0
10.18730/K3RC$,G22674,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,CRUZINHAS - SANTANA - MADEIRA ISLAND,32.75,-16.87,410.0,19870401.0,40.0
10.18730/K3R4T,G22660,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,CANICAL P. AGRARIO - MACHICO - MADEIRA ISLAND,32.73,-16.79,80.0,19870401.0,40.0
10.18730/S3G7P,G22656A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,CAMPANARIO - RIBEIRA BRAVA - MADEIRA ISLAND,32.67,-17.05,400.0,19870401.0,40.0
10.18730/K3R2R,G22658,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,JOAO FERINO - SANTA CRUZ - MADEIRA ISLAND,32.42,-16.49,720.0,19870401.0,40.0
10.18730/K3R0P,G22655,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,CARVALHAL - PONTA DO SOL - MADEIRA ISLAND,32.69,-17.09,640.0,19870401.0,40.0
10.18730/PF42C,G22652,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,RIBEIRO SERRAO - SANTA CRUZ - MADEIRA ISLAND,32.69,-16.84,670.0,19870401.0,40.0
10.18730/K3QZN,G22654,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19870401,PRT,COVA DO PICO - PONTA DO SOL - MADEIRA ISLAND,32.69,-17.12,450.0,19870401.0,40.0
10.18730/JJJ30,G10319,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19771201,PRT,TAKEN BETWEEN GERES AND A POINT NEAR VILA REAL - VILAR DA VEIGA - DISTRITO BRAGA,41.7,-8.17,800.0,19771201.0,40.0
10.18730/JJKXN,G14706,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19771201,PRT,LOCATION JUST TO THE S OF VISEU AT THE OLD PEOPLE'S COMMUNITY CENTER,40.75,-7.83,,19771201.0,40.0
10.18730/JJNJ0,G14708,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19771201,PRT,"AROUND CELORICO AND CASTELO BOS, AT VILAR FORMOSO, SPANISH FRONTIER - VILAR FORMOSO - GUARDA",40.62,-6.87,,19771201.0,40.0
10.18730/JVHY=,G22405,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"N GEGECKORI, DOBERAZENI - GEGECKORI - MEGRELIA",42.59,42.33,400.0,19860501.0,40.0
10.18730/JVHV*,G22401,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NE ZUGDIDI, TAIA - ZUGDIDI - MEGRELIA",42.61,42.21,290.0,19860501.0,40.0
10.18730/JVHPV,G22396,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"S ZUGDIDI, URTA - ZUGDIDI - MEGRELIA",42.43,41.84,80.0,19860501.0,40.0
10.18730/JVHSY,G22399,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"N DZVARI, POCCHO - DZVARI - MEGRELIA",42.74,42.03,330.0,19860501.0,40.0
10.18730/JVH9E,G22394,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"S ZUGDIDI, NARAZENI - ZUGDIDI - MEGRELIA",42.42,41.95,140.0,19860501.0,40.0
10.18730/JVHHP,G22391,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NE ANAKLIA, KOKI - ANAKLIA - MEGRELIA",42.48,41.71,,19860501.0,40.0
10.18730/JVHGN,G22390,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NE ANAKLIA, DARCELI - ANAKLIA - MEGRELIA",42.44,41.69,5.0,19860501.0,40.0
10.18730/JVHFM,G22389,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SW ZUGDIDI, KVEMO KACHATI - ZUGDIDI - MEGRELIA",42.5,41.77,40.0,19860501.0,40.0
10.18730/JVHAF,G22384,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"E SUCHUMI, GUL'RIPS - RAYON GUL'RIPS - ABCHASIA",42.93,41.11,80.0,19860501.0,40.0
10.18730/JVHBG,G22385,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"E GUL'RIPS, PSAPI - RAYON GUL'RIPS - ABCHASIA",42.89,41.15,,19860501.0,40.0
10.18730/JVH8D,G22381,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"W KUTAISI, SIMONETI - RAYON TERDZOLA - IMERETIA",41.54,41.69,750.0,19860501.0,40.0
10.18730/JVGTU,G22382,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,ACHALI SOPELI - RAYON GUL'RIPS - ABCHASIA,42.97,41.45,170.0,19860501.0,40.0
10.18730/JVGV0,G22374,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NW ZESTAFONI, TERDZOLA - RAYON TERDZOLA - IMERETIA",42.18,42.97,150.0,19860501.0,40.0
10.18730/JVGJW,G22373,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NE IMERETIA, CIATURA, UPPER COURSE KVIRILA - KVIRILA - IMERETIA",42.29,43.29,,19860501.0,40.0
10.18730/JVH16,G22372,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"N IMERETIA, TKIBULI - TKIBULI - IMERETIA",42.34,43.01,,19860501.0,40.0
10.18730/S21H8,G22370A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,LENTECHI - LENTECHI - LOWER SVANETIA,42.8,42.72,700.0,19860501.0,40.0
10.18730/JVGKX,G22364,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SE CAGERI, LASURIASI - RAYON CAGERI - LECCHUMI",42.62,42.76,600.0,19860501.0,40.0
10.18730/JVGS=,G22362,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SW CAGERI, SIDE VALLEY CCHENISCKALI, CKUMI - RAYON CAGERI - LECCHUMI",42.61,42.67,650.0,19860501.0,40.0
10.18730/JVG7H,G22363,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SE CAGERI, MACHASI - RAYON CAGERI - LECCHUMI",42.6,42.74,500.0,19860501.0,40.0
10.18730/JVGQ~,G22360,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NW ALPANA, NAKURALESI - RAYON CAGERI - LECCHUMI",42.55,42.75,1000.0,19860501.0,40.0
10.18730/JVGR$,G22361,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SW CAGERI, SIDE VALLEY CCHENISCKALI, KULBAKI - RAYON CAGERI - LECCHUMI",42.63,42.64,800.0,19860501.0,40.0
10.18730/K3XEB,G22358,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NW ALPANA, CCHUKUSERI - RAYON CAGERI - LECCHUMI",42.57,42.79,850.0,19860501.0,40.0
10.18730/JVFZ9,G22353,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"N MEKVENA, ORCHVI, VALLEY RIONI - RAYON CAGERI - LECCHUMI",42.5,42.8,800.0,19860501.0,40.0
10.18730/JVGMY,G22355,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"ALPANA, VALLEY RIONI - RAYON CAGERI - LECCHUMI",42.57,42.84,,19860501.0,40.0
10.18730/JVGDQ,G22348,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"E CAGERI, CCHUTELI - RAYON CAGERI - LECCHUMI",42.65,42.79,500.0,19860501.0,40.0
10.18730/JVG3D,G22337,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SW ONI, NIGVZNARA - RAYON ONI - UPPER RACA",42.57,43.38,,19860501.0,40.0
10.18730/JVG4E,G22338,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SW ONI, SARDOMETI - RAYON ONI - UPPER RACA",42.56,43.33,,19860501.0,40.0
10.18730/JVFP0,G22334,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"SE ONI, ONCEVI - RAYON ONI - UPPER RACA",42.56,43.5,,19860501.0,40.0
10.18730/JVG1B,G22335,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,ONI - RAYON ONI - UPPER RACA,42.58,43.43,,19860501.0,40.0
10.18730/JVG2C,G22336,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"NE ONI, GLOLA - RAYON ONI - UPPER RACA",42.7,43.64,1400.0,19860501.0,40.0
10.18730/JVFY8,G22332,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19860501,GEO,"2 KM NE MESTIA, LAGAMI - RAYON MESTIA - UPPER SVANETIA",43.05,42.73,,19860501.0,40.0
10.18730/JN8AN,G20238,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,HRV,LOKVICA - OTOCAC,44.72,15.15,920.0,19781001.0,40.0
10.18730/PF0F8,G20198,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,HRV,JELOVEC - KRAPINSKO-ZAGORSKA,46.06,16.19,340.0,19781001.0,40.0
10.18730/PPZM~,G1448,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,HRV,KARLOVAC - ZAGREB,45.8,15.97,100.0,19700901.0,40.0
10.18730/JMWVR,G20077,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,SVN,VOJNIC - KARLOVACA,45.32,15.69,310.0,19781001.0,40.0
10.18730/JMB4C,G18847,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,SVN,SELO - IDRIJA,46.07,14.1,1000.0,19781001.0,40.0
10.18730/JMB3B,G18846,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19781001,SVN,"LJUBLJANA, SLOVENIA - LJUBLJANA - LJUBLJANA",46.05,14.64,305.0,19781001.0,40.0
10.18730/JZ6HX,G189,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19700901,NPL,KATHMANDU - KATHMANDU,27.81,85.32,,19700901.0,40.0
10.18730/JTAR2,G18220,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,"SAN JUAN DEL RÍO, AGENCIA SEA DE PBL. TRIVES - MEDOS - ORENSE",42.37,-7.3,700.0,19830801.0,40.0
10.18730/PER62,G18219,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,"PARADA DE ACHAS, VILARIÑO, AGENCIA SEA DE LA CAÑIZA - LA CAÑIZA - PONTEVEDRA",42.21,-8.29,600.0,19830801.0,40.0
10.18730/JTABT,G18210,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE CERDEDO - QUINA - PONTEVEDRA,42.6,-8.43,415.0,19830801.0,40.0
10.18730/JTAAS,G18209,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE CERDEDO - POTES - CANTABRIA,43.12,-4.63,400.0,19830801.0,40.0
10.18730/JTA9R,G18208,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE POTES - POTES - CANTABRIA,43.13,-4.6,410.0,19830801.0,40.0
10.18730/JTAK$,G18204,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE CAÑETE - CAÑETE - CUENCA,40.05,-1.65,1000.0,19830801.0,40.0
10.18730/S5KS1,G18203A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE BALAZOTE - BALAZOTE - ALBACETE,38.89,-2.14,780.0,19830801.0,40.0
10.18730/JTA2H,G18201,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE LA LINEA DE LA CONCEPCIÓN - LA LINEA DE LA CONCEPCION - CADIZ,36.15,-5.35,5.0,19830801.0,40.0
10.18730/S2PTQ,G18200A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE BEJAR - BEJAR - SALAMANCA,40.4,-5.77,900.0,19830801.0,40.0
10.18730/JTADW,G18198,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE ONDA - ONDA - CASTELLON,39.96,-0.26,130.0,19830801.0,40.0
10.18730/JTACV,G18197,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE NAVA DEL REY - NAVA DEL REY - VALLADOLID,41.34,-5.09,750.0,19830801.0,40.0
10.18730/S1Z9A,G18196C,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE HIGUERUELA - HIGUERUELA - ALBACETE,38.96,-1.46,1020.0,19830801.0,40.0
10.18730/JT9T9,G18194,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE SALDAÑA - SALDANA - PALENCIA,42.54,-4.74,960.0,19830801.0,40.0
10.18730/JTA4K,G18190,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE FABERO - FABERO - LEON,42.77,-6.61,650.0,19830801.0,40.0
10.18730/JTA5M,G18191,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE VALL D'ALBA - VALL D'ALBA - CASTELLON,40.17,-0.03,310.0,19830801.0,40.0
10.18730/JT9S8,G18193,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE MONTEHERMOSO - MONTEHERMOSO - CACERES,40.09,-6.36,390.0,19830801.0,40.0
10.18730/JTA6N,G18192,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE SOLSONA - SOLSONA - LERIDA,42.0,1.53,700.0,19830801.0,40.0
10.18730/JT9R7,G18188,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE ALMAGRO - ALMAGRO - CIUDAD REAL,38.88,-3.71,780.0,19830801.0,40.0
10.18730/JT9WB,G18189,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19830801,ESP,AGENCIA SEA DE PUENTEDEUME - PUENTEDEUME - LA CORUNA,43.41,-8.18,80.0,19830801.0,40.0
10.18730/JRYM~,G15817,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,NEAR BUBION - BUBION - GRANADA,36.95,-3.35,1390.0,19801001.0,20.0
10.18730/JRY7M,G15816,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"BERCHULES, ON FARM FRANCISCO BARNET TORO, ABOVE VILLAGE - BERCHULES - GRANADA",36.99,-3.19,1500.0,19801001.0,20.0
10.18730/JRXR5,G15815,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"10-20 KM NW OF GRANADA, FARM OF JOSÉ LA TORRE - GRANADA - GRANADA",37.3,-3.81,575.0,19801001.0,20.0
10.18730/JS10=,G15800,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"N OF RIO ARGANZAS, NEAR SAN FACUNDO - SAN FACUNDO - ASTURIAS",43.29,-6.54,500.0,19801001.0,20.0
10.18730/JS0X*,G15796,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,SW OF FONSAGRADA - FONSAGRADA - LUGO,43.12,-7.08,950.0,19801001.0,20.0
10.18730/JS0VY,G15798,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,CASTRO - CASTRO - LUGO,42.53,-7.78,800.0,19801001.0,20.0
10.18730/JS0AD,G15795,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"W OF LARACHA, ON C552 ROAD, CABOVILANO - CABOVILANO - LA CORUNA",43.25,-8.62,100.0,19801001.0,20.0
10.18730/JS058,G15791,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"24 KM S OF SANTIAGO DE COMPOSTELA, LA ESTRADA - LA ESTRADA - PONTEVEDRA",42.69,-8.5,,19801001.0,20.0
10.18730/JS069,G15792,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,300,19801001,ESP,"2 KM N OF SANTIAGO DE COMPOSTELA, ON D545 - SANTIAGO DE COMPOSTELA - LA CORUNA",42.89,-8.56,264.0,19801001.0,20.0
