DOI,ACCENUMB,CURATION,GENUS,SPECIES,GRIN_NAME,SAMPSTAT,ORIGCTY,COLLSITE,ELEVATION,COLLSRC,MODCF_CloudForestPrediction,MODCF_seasonality_concentration,current_30arcsec_aridityIndexThornthwaite,current_30arcsec_climaticMoistureIndex,BDRICM_M,SLGWRB,ACDWRB_M_ss,bio18,bio19
10.18730/JGJQ7,G5505,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,BOJNURD - KHORASAN,-0.1903643025455177,0.3859604233784113,-0.5997238007961873,1.7390675618494538,0.3141952135598379,-0.3749125461903873,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.4552118800582778,-0.2988353302875551
10.18730/JX2E~,G23227,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,TALESH - GILAN,-1.1259490302630364,0.3859604233784113,-0.5911311685906934,-0.4909755416236568,-1.0382320042813025,0.4069153767037175,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.2524060298377926,0.1223392331554673
10.18730/JX2AX,G23223,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MARMAR - KERMAN,-1.230177418075495,0.3859604233784113,-0.5367407452390317,1.1474234731729145,1.4604422676065725,-1.8905708457205783,0.5390522795292084,8.092419446937457,-1.1698836982734446,-1.5977240991321322,-0.2988353302875551
10.18730/JX2BY,G23224,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,NAZ - KERMAN,-1.3709556327912402,0.3859604233784113,-0.5388494323162818,-0.982495246062628,1.6355196428964252,-1.994762419332727,-1.401023476547625,-0.1099513511812154,-1.1698836982734446,-1.2962559433989786,-0.273765415796899
10.18730/JX23P,G23221,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,GOLI - ZANJAN,-0.8923270458453326,0.3859604233784113,-0.5997308159340703,1.7663742120960633,0.1024290566875532,-0.1647234777106954,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.5593554247660946,-0.3890870224539171
10.18730/K3N99,G23220,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,DEHGHAN - MARKAZI,-0.4400798089140795,0.3859604233784113,-0.5609739683636695,1.9848274140689397,0.3213285012043217,-0.5066249255679238,-0.005530388843236,-0.1099513511812154,-1.1698836982734446,-1.592242859936984,-0.3339332105744736
10.18730/JKT8V,G17003,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,JIROFT - KERMAN,-1.3714956462670933,0.3859604233784113,-0.5372625928085492,0.8288458869624699,1.363911522584207,-1.83410985206778,0.6071251130757639,3.991234047878121,-1.1698836982734446,-1.592242859936984,-0.3840730395557858
10.18730/JKT4Q,G17000,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,KASHAN (OURMAK) - KASHAN - ISFAHAN,-0.5357885068380462,0.3859604233784113,-0.5476641452550941,1.9120096800779809,1.130810610690811,-1.7043313040988863,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.4693107488240166
10.18730/JKT5R,G17001,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,ASTANEH - GILAN,-1.136455003888596,0.3859604233784113,-0.4989005929827,-0.6821220933499235,-1.6902971127226694,1.2774682411069405,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.9235316781288976,0.6137095571723268
10.18730/JKSA$,G16990,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,ABBASABAD TORBAT - AZERBAIJAN,-1.1045016122746,0.3859604233784113,-0.5856855524167277,-0.7276331770942726,-0.7523874742992523,0.4697732888926381,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.1373000067396797,-0.5194505778053288
10.18730/JKS5X,G16988,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,SHAHSAVAR - AZERBAIJAN,-0.689719838390954,0.3859604233784113,-0.5999445173646921,1.3567744583969206,0.0744519295926297,-0.0147976114088546,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.499061793619464,-0.5746043896847722
10.18730/JKRZQ,G16984,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,SARAB - AZERBAIJAN,-0.7208291768005777,0.3859604233784113,-0.5999550847418367,1.7026586948539744,0.0262517058981773,0.0150518784920326,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.4278056840825366,-0.6197302357679532
10.18730/JKR80,G16974,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,ASTARA - GILAN,-1.1249186332170742,0.3859604233784113,-0.5911797619554806,-0.0449669209290347,-0.9731576205699158,0.32549991472362,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.170187441910569,0.3630104122657658
10.18730/JNEM1,G16804,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,HAMADAN - HAMADAN,-0.3696038147532935,0.3859604233784113,-0.5996816136865569,0.9653791381955174,0.2757115178743108,-0.4064942403575822,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.570317903156391,-0.2135976210193244
10.18730/JKJQ8,G16704,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,GHAZVIN ROUD BAR - GHAZVIN - QAZVIN,-0.9949464834182412,0.3859604233784113,-0.6000409666357295,2.166871749046336,0.289679285504525,-0.2847621029060365,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.5483929463757982,-0.2386675355099805
10.18730/JKJK4,G16699,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,SHIRAZ ARDAKAN - SHIRAZ - FARS,-1.1319442049554922,0.3859604233784113,-0.5527729680651814,0.983583571693257,1.363575972881615,-1.8323215747527035,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.5977240991321322,-0.3038493131856863
10.18730/JKJG1,G16697,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MANGILI - KHORASAN,0.0845261386879657,0.3859604233784113,-0.5476129088276988,1.9848274140689397,0.4166230775810493,-0.587253373765357,0.6071251130757639,8.092419446937457,-1.1698836982734446,-1.5155055112049085,-0.2687514328987678
10.18730/JKJ5V,G16686,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,SANANDAJ - KORDESTAN,-0.389301051546851,0.3859604233784113,-0.5608198082171452,1.8756008130825013,0.3218112259668841,-0.458053337721147,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.5977240991321322,0.1323671989517297
10.18730/JKHE4,G16664,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,DASHT SAR AMOL - AMOL - MAZANDARAN,-1.065183210795365,0.3859604233784113,-0.4991381733463885,-1.2828683987753329,-1.7284003590920274,1.333924321559817,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.0879688539833452,0.5284718479040961
10.18730/JK9MD,G16455,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,BAM - KHORASAN,-0.5206235568354884,0.3859604233784113,-0.5509722190375737,2.621982586489828,1.1369786260775332,-1.7077503295739358,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6196490559127252,-0.4693107488240166
10.18730/JKA3W,G16456,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MAHAN - KERMAN,-1.2399466170271305,0.3859604233784113,-0.55316985860991,1.4842054928810982,1.367508862303874,-1.8345922426463888,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.569590406786641
10.18730/JK9E7,G16458,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,ZARAND - QAZVIN,-0.754546157535958,0.3859604233784113,-0.5999099943469975,1.493307709629968,0.1340923256830269,-0.108609290373516,0.3348337788895417,-0.1099513511812154,-1.1698836982734446,-1.5319492287903531,-0.2988353302875551
10.18730/JK9A3,G16454,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MEYAMEY - KHORASAN,-0.1029257714147271,0.3859604233784113,-0.5475054781593779,2.48544933525678,0.3280964041761531,-0.4790409473589709,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.592242859936984,-0.3991149882501795
10.18730/JK9QG,G16449,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MASHAD - MARKAZI,-0.5433475846790735,0.3859604233784113,-0.5476115949843541,1.666249827858495,0.3910004218641741,-0.9209700797170218,0.5730886963024862,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.5294785436015912
10.18730/JK8XV,G16447,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,GONBAD-E QABUS - GOLESTAN,-1.145800056006447,0.3859604233784113,-0.5921063999854699,-0.3453400736417393,-0.3272980683873713,-0.2020673385981538,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.471655597643723,-0.1784997407324058
10.18730/JK736,G14841,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,GOODAR OJ - GODAR - MARKAZI,-0.5067049203223984,0.3859604233784113,-0.5477039908812797,1.211138990415003,0.4297728057041312,-0.96316499795042,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.3941010053520483
10.18730/JNEE*,G14491,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,GURGAN - COLESTAN,-1.085331894649262,0.3859604233784113,-0.5990864505998386,-0.7276331770942726,-0.6104186482118894,0.0691974553351618,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.3126996609844233,-0.1083039801585687
10.18730/JKTE~,G14161,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MAZANDARAN - MAZANDARAN,-1.0612288893871862,0.3859604233784113,-0.5912657313289251,-1.0280063298069773,-0.461184645372213,0.0216706368334116,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.367512052935906,-0.2386675355099805
10.18730/JKTBY,G14160,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,YAZD - YAZD,-1.1515985684204852,0.3859604233784113,-0.5524434492403628,2.339813867274863,1.16730253486698,-1.724805818462429,0.6071251130757639,3.991234047878121,-1.1698836982734446,-1.6086865775224288,-0.5946603212772971
10.18730/JKR91,G14124,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,LORESTAN - LORESTAN,-0.4820397806857673,0.3859604233784113,-0.5478328365594323,1.6480453943607554,0.3635275219752163,-0.8908006313909599,0.5390522795292084,-0.1099513511812154,-1.1698836982734446,-1.6251302951078737,0.1223392331554673
10.18730/K07TN,G1409,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,KAZERUN - FARS,-1.2246544176805858,0.3859604233784113,-0.5533348610651833,2.2487916997861648,1.4574597006496874,-1.8888665354687169,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6196490559127252,-0.1283599117510936
10.18730/JK7JN,G14078,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,ARDAKAN - FARS,-1.0961097227928611,0.3859604233784113,-0.5523150940141635,1.720863128351714,0.4560965871244115,-0.8806833641761816,-0.8904772249484583,-0.1099513511812154,-1.1698836982734446,-1.5538741855709464,-0.3239052447782112
10.18730/JK7RV,G14075,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,MALAYER - HAMADAN,-0.470525073290871,0.3859604233784113,-0.5477804515987009,1.2202412071638729,0.3343832841487919,-0.8474879297421541,0.3007973621162639,-0.1099513511812154,-1.1698836982734446,-1.5648366639612428,-0.3038493131856863
10.18730/K086~,G1403,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,KERMAN - KERMAN,-1.3497008234610437,0.3859604233784113,-0.5529636502021434,1.9302141135757205,1.1886522999872595,-1.7329425029629917,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.5796183725829034
10.18730/JZXY1,G1009,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,BABOL - MAZANDARAN,-1.0009034210638126,0.3859604233784113,-0.4987267465368162,-1.155437364291155,-1.7347735918516924,1.3429222124381832,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.7152445887132642,0.4683040531265214
10.18730/JZY8B,G1007,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,NEAR AB'ALI - TEHRAN - MARKAZI,-0.7659390187618333,0.3859604233784113,-0.5984269359726507,1.1747301234195238,0.0961097610763556,-0.273628196947663,-0.6522223075355139,-0.1099513511812154,-1.1698836982734446,-1.5593554247660946,-0.52446456070346
10.18730/K4JHM,G5555,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,IRN,RAFSANJAN - KERMAN,-1.4237817629318126,0.3859604233784113,-0.553374951272488,2.221485049539555,1.3691104736314146,-1.8355252089013616,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-1.6086865775224288,-0.4993946462128039
10.18730/JRGZ3,G9996,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,MEX,ARROYO DE MIRANDILLA - TALPA DE ALLENDE - JALISCO,0.3030761095446224,0.3859604233784113,-0.514920857038204,1.1747301234195238,1.157946205542743,-0.293633083490816,-1.1287321423614027,-0.1099513511812154,0.2062222827571616,1.1757829336128818,-0.5645764238885097
10.18730/PGDJ8,G9998,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,MEX,LAGO CHAPALA - CHAPALA - JALISCO,0.489663324070045,0.3859604233784113,-0.6010771703919243,-0.2361134726553013,1.5817589422798164,-0.8499068127779518,-0.7543315578553472,-0.1099513511812154,0.2062222827571616,0.7537275155864666,-0.7250238766287087
10.18730/JRGW0,G9991,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,MEX,"ABOVE AYUTLA, ALONG RIVER BARRANCA, 8 KM AWAY - AYUTLA - JALISCO",0.6177495934309545,0.3859604233784113,-0.541880509334217,0.5648816012452444,1.2045906742979415,-0.4692984808713789,-1.911569728146792,-0.1099513511812154,0.2062222827571616,0.6057340573174638,-0.6046882870735595
10.18730/JRH37,G9993,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,MEX,CERRO DE LAS GALLINAS - CHURINTZIO - MICHOACAN,0.696473612489324,0.3859604233784113,-0.5200714517919124,0.5193705175008952,0.9312442990834072,-0.7913516512331161,0.4029066124360972,-0.1099513511812154,-1.1698836982734446,-0.622063522395744,-0.7350518424249712
10.18730/S2N68,G9989C,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-2.9470184280009937,MEX,"25 KM MASCOTA, TOWARD PTO. VALLARTA - MASCOTA - JALISCO",0.2435495237564511,0.3859604233784113,-0.5081132846769485,0.928970271200038,1.0551280162426322,-0.0008574066475531,-2.285970312652847,-0.1099513511812154,0.2062222827571616,1.575913394858704,-0.5545484580922473
10.18730/PMPZ2,G9988,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,-1.2939186614670004,MEX,RANCHO CARACOL - ARANDAS - JALISCO,0.9777288067616712,0.3859604233784113,-0.396181627420127,1.038196872186476,0.8921232058025513,-0.7035189525428345,0.0965788614765972,-0.1099513511812154,0.2062222827571616,0.6495839708786498,-0.7450798082212337
10.18730/K3BAQ,G9978,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,VILLA UNION - CONCORDIA - SINALOA,0.4983657606026308,0.3859604233784113,-0.6176321943273274,0.5102683007520254,1.3359977669315093,-0.8499068127779518,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.874314777879728,-0.5996743041754283
10.18730/K3B8N,G9976,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,NUEVO NECAXA - NUEVO NECAXA - PUEBLA,-0.5116780106767777,0.3859604233784113,1.3986076803819811,-0.536486625368006,-0.6426298934451029,1.7850740606765534,-0.788367974628625,-0.1099513511812154,0.2062222827571616,0.7920961899525043,-0.0431222024828629
10.18730/K3B7M,G9975,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,JUAREZ - TETELA DE OCAMPO - PUEBLA,-0.6610094033184857,0.3859604233784113,0.5936289726276145,0.310019532276889,-0.2524215161394578,-0.4107433193265435,0.1646516950231528,-0.1099513511812154,0.2062222827571616,-0.3205953666625903,-0.5545484580922473
10.18730/K3A8T,G9941,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,"JALPA, ROAD TO TLALTENANGO - JALPA - ZACATECAS",1.0563779050298607,0.3859604233784113,-0.5921919056314521,0.4010416997655874,1.0185144596833755,-1.4354580792105334,-0.9585500584950138,-0.1099513511812154,-1.1698836982734446,0.0302039418268976,-0.6949399792399215
10.18730/K3A1K,G9932,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,CALVILLO - CALVILLO - AGUASCALIENTES,1.1784801353510614,0.3859604233784113,-0.5680888526513147,0.5284727342497652,0.5952033833525311,-1.3769030049196411,-0.5501130572156805,-0.1099513511812154,-1.1698836982734446,-0.0849020812712156,-0.6949399792399215
10.18730/K39YG,G9928,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,POZA RICA - POZA RICA - VERACRUZ,-1.6508099839248895,0.3859604233784113,-0.5941611282661603,-0.991597462811498,-0.864316535133854,-0.1765227604011446,0.3688701956628195,-0.1099513511812154,0.2062222827571616,0.5070717518047954,0.0421155067853678
10.18730/K39G2,G9912,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,LA CEIBA - CAZONES - VERACRUZ,-1.550024920944535,0.3859604233784113,-0.6145790079781782,-0.6730198766010536,-0.931524680014552,0.0576977112703105,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,0.8852772562700245,-0.0982760143623063
10.18730/K399*,G9905,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,CIUDAD MENDOZA - CIUDAD MENDOZA - VERACRUZ,-0.3219309262976804,0.3859604233784113,-0.3907633062094706,-0.6002021426100949,0.303299399655254,0.7018041610612138,0.0285060279300417,-0.1099513511812154,0.2062222827571616,0.1507912041201591,-0.4993946462128039
10.18730/K39B$,G9907,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,GROWN IN PUEBLA - PUEBLA - PUEBLA,0.9615851344825532,0.3859604233784113,-0.4484109427226619,1.4477966258856187,0.6288077427839591,-0.7913516512331161,-0.5501130572156805,-0.1099513511812154,-1.1698836982734446,-0.0684583636857708,-0.7701497227118898
10.18730/K396X,G9902,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,GROWN IN NAYARIT - TEPIC - NAYARIT,-0.4000000777567604,0.3859604233784113,-0.5565688340861793,1.2930589411548317,1.3941777464465643,-0.117967642483281,-0.9925864752682916,-0.1099513511812154,0.2062222827571616,3.127104087085659,-0.5294785436015912
10.18730/K394V,G9900,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,"PUERTO DEL AIRE, PUEBLA-VERACRUZ. STATE LINE - ESPERANZA - PUEBLA",-0.1906276221718627,0.3859604233784113,0.2253003017494537,-0.1723979554132124,0.2401037727148418,-1.171960070393632,-0.9585500584950138,-0.1099513511812154,0.2062222827571616,-0.5234012168830755,-0.569590406786641
10.18730/K393T,G9899,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,AZUMBILLA - CHAPULCO - PUEBLA,1.2760414677012606,0.3859604233784113,-0.2992979191436601,0.6103926849895936,0.5395309405590755,-1.347625467774195,-0.5160766404424028,-0.1099513511812154,-1.1698836982734446,-0.5508074128588167,-0.7701497227118898
10.18730/K3Q4Z,G9898,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,ORIZABA - ORIZABA - VERACRUZ,-0.8259845859898024,0.3859604233784113,-0.3065601745020266,-0.6184065761078346,-0.3386887385817407,1.345910567225145,0.6071251130757639,-0.1099513511812154,0.2062222827571616,0.3535970543406443,-0.3590031250651297
10.18730/K38B2,G9870,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,MEXICO D.F. - MEXICO D.F. - MEXICO,1.8410317951593729,0.3859604233784113,-0.354000593236733,0.8652547539579492,0.1272542885640165,-1.113404821594853,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.4576263465412965,-0.7551077740174961
10.18730/K411F,G985A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,COMITÁN DE DOMÍNGUEZ - COMITAN DE DOMINGUEZ - CHIAPAS,0.6111118162916366,0.3859604233784113,-0.3462089781085382,-0.1906023889109521,-0.0723638871079345,-0.4692984808713789,0.130615278249875,-0.1099513511812154,0.2062222827571616,0.5125529909999436,-0.6297582015642156
10.18730/K3GJ6,G9830,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,"CERRO DE VARAGAS, NEAR STATE LINE GTO.-MICH. - PENJAMO - GUANAJUATO",0.6505392372664184,0.3859604233784113,-0.5920306554367721,0.3555306160212382,1.0857224132366878,-0.967016961359736,0.5390522795292084,-0.1099513511812154,-1.1698836982734446,-0.687838392737523,-0.7651357398137585
10.18730/JNX2K,G9828,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,NOCHISTLAN - NOCHISTLAN - ZACATECAS,0.7469949737862871,0.3859604233784113,-0.5303598900365679,0.4374505667610667,0.5550793519139898,-1.1426823587402992,-2.4221159797459584,-0.1099513511812154,-1.1698836982734446,0.2713784664134206,-0.6999539621380526
10.18730/JNX3M,G9829,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,ZAPOTLANEJO - JUANACATLAN - JALISCO,0.4616196170090456,0.3859604233784113,-0.5552438184050833,0.7742325864692507,1.0531217572724894,-0.8791843499233977,-1.6052419771872917,-0.1099513511812154,-1.1698836982734446,-0.5179199776879273,-0.7200098937305776
10.18730/JNWB~,G9823,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,MEXTICACAN - MEXTICACAN - JALISCO,0.7436743500210056,0.3859604233784113,-0.566986612186512,0.25540623178367,0.6699350950349579,-1.2305151446845242,-1.264877809454514,-0.1099513511812154,-1.1698836982734446,0.2878221839988653,-0.7099819279343151
10.18730/S5C3E,G9820A,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,YAHUALICA - YAHUALICA - JALISCO,0.9221260638214088,0.3859604233784113,-0.5420927538525765,0.310019532276889,0.9513061234752918,-1.113404821594853,-1.401023476547625,-0.1099513511812154,-1.1698836982734446,0.4193719246824233,-0.7049679450361839
10.18730/JNVQD,G9818,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,TEOCALTICHE - TEOCALTICHE - JALISCO,0.8033027087599806,0.3859604233784113,-0.560868737963628,0.3464283992723683,0.4858647567357628,-1.3183477561208623,-0.8564408081751805,-0.1099513511812154,-1.1698836982734446,0.0137602242414528,-0.7049679450361839
10.18730/K37B7,G9819,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,BELEN DEL REFUGIO - TEOCALTICHE - JALISCO,0.7531695626474357,0.3859604233784113,-0.5601417050146866,0.4647572170076762,0.5575868886355893,-1.3769030049196411,-0.0736032223897916,-0.1099513511812154,-1.1698836982734446,-0.1342332340275498,-0.7049679450361839
10.18730/JNVVH,G9812,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,LAGOS DE MORENO - LAGOS DE MORENO - JALISCO,0.9221260638214088,0.3859604233784113,-0.5223261153411459,0.8379481037113397,0.4567749583056213,-1.3183477561208623,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.2219330611499218,-0.7099819279343151
10.18730/K37A6,G9810,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,AGUASCALIENTES - AGUASCALIENTES - AGUASCALIENTES,1.2225825140405302,0.3859604233784113,-0.5341491748531432,0.537574950998635,0.6568946030564152,-1.4354580792105334,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.5179199776879273,-0.7149959108324463
10.18730/JNGMW,G9800,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,ZACATECAS - ZACATECAS - ZACATECAS,1.372488293388796,0.3859604233784113,-0.3645503143669691,0.4374505667610667,0.9031570561561788,-1.5818459394456506,-4.192009651956403,-0.1099513511812154,-1.1698836982734446,-0.5836948480297063,-0.7049679450361839
10.18730/JNT83,G9784,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,VILLANUEVA - VILLANUEVA - ZACATECAS,1.2711731930629275,0.3859604233784113,-0.4758325368669935,0.928970271200038,0.2782217365106262,-1.201237607539078,0.5050158627559306,-0.1099513511812154,-1.1698836982734446,-0.3863702370043693,-0.6297582015642156
10.18730/K3E0=,G9785,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,JUCHIPILA - JUCHIPILA - ZACATECAS,0.3338572717252471,0.3859604233784113,-0.5972925001307596,0.137077414048362,0.8334411832264954,-1.3183477561208623,-0.1416760559363472,-0.1099513511812154,-1.1698836982734446,0.2330097920473828,-0.7149959108324463
10.18730/K373U,G9783,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,TALPA - ATOLINGA - ZACATECAS,0.1507243564545771,0.3859604233784113,-0.3861379519169249,0.938072487948908,1.073685242070603,-1.2305151446845242,-1.2989142262277915,-0.1099513511812154,0.2062222827571616,0.5289967085853883,-0.6046882870735595
10.18730/JNRV*,G9743,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,ATOTONILCO - ATOTONILCO EL ALTO - JALISCO,0.6111118162916366,0.3859604233784113,-0.5638110364211114,0.8106414534647302,0.6829752043587284,-0.8791843499233977,-1.5712055604140138,-0.1099513511812154,-1.1698836982734446,-0.5946573264200028,-0.7450798082212337
10.18730/JNRQW,G9740,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,LA PIEDAD CAVADAS - LA PIEDAD CAVADAS - MICHOACAN,0.5547742150438554,0.3859604233784113,-0.588932525892493,0.3919394830167175,1.0656605888448032,-0.93773942421429,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.6713946751520782,-0.7751637056100209
10.18730/JNREK,G9735,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,IRAPUATO - IRAPUATO - GUANAJUATO,0.7236078018832537,0.3859604233784113,-0.5606427910226938,0.3282239657746287,0.8790827138240086,-1.1426823587402992,-2.796516564252014,-0.1099513511812154,0.2062222827571616,-0.8139068942259327,-0.73003785952684
10.18730/K3Q2X,G9720,FULL,Phaseolus,vulgaris,Phaseolus vulgaris,0.3591811050669926,MEX,SAN JUAN DEL RIO - SAN JUAN DEL RIO - QUERETARO,1.020744394563366,0.3859604233784113,-0.5697518912208304,0.3919394830167175,0.5505651735674753,-1.3769030049196411,0.6071251130757639,-0.1099513511812154,-1.1698836982734446,-0.7426507846890055,-0.7350518424249712
